Date,State,fips,Confirmed,Deaths,New_Cases,New_Cases_Weekly
2020-01-29,New Jersey,,0,0,0.0,0.0
2020-01-30,New Jersey,,0,0,0.0,0.0
2020-01-31,New Jersey,,0,0,0.0,0.0
2020-02-01,New Jersey,,0,0,0.0,0.0
2020-02-02,New Jersey,,0,0,0.0,0.0
2020-02-03,New Jersey,,0,0,0.0,0.0
2020-02-04,New Jersey,,0,0,0.0,0.0
2020-02-05,New Jersey,,0,0,0.0,0.0
2020-02-06,New Jersey,,0,0,0.0,0.0
2020-02-07,New Jersey,,0,0,0.0,0.0
2020-02-08,New Jersey,,0,0,0.0,0.0
2020-02-09,New Jersey,,0,0,0.0,0.0
2020-02-10,New Jersey,,0,0,0.0,0.0
2020-02-11,New Jersey,,0,0,0.0,0.0
2020-02-12,New Jersey,,0,0,0.0,0.0
2020-02-13,New Jersey,,0,0,0.0,0.0
2020-02-14,New Jersey,,0,0,0.0,0.0
2020-02-15,New Jersey,,0,0,0.0,0.0
2020-02-16,New Jersey,,0,0,0.0,0.0
2020-02-17,New Jersey,,0,0,0.0,0.0
2020-02-18,New Jersey,,0,0,0.0,0.0
2020-02-19,New Jersey,,0,0,0.0,0.0
2020-02-20,New Jersey,,0,0,0.0,0.0
2020-02-21,New Jersey,,0,0,0.0,0.0
2020-02-22,New Jersey,,0,0,0.0,0.0
2020-02-23,New Jersey,,0,0,0.0,0.0
2020-02-24,New Jersey,,0,0,0.0,0.0
2020-02-25,New Jersey,,0,0,0.0,0.0
2020-02-26,New Jersey,,0,0,0.0,0.0
2020-02-27,New Jersey,,0,0,0.0,0.0
2020-02-28,New Jersey,,0,0,0.0,0.0
2020-02-29,New Jersey,,0,0,0.0,0.0
2020-03-01,New Jersey,,0,0,0.0,0.0
2020-03-02,New Jersey,,0,0,0.0,0.0
2020-03-03,New Jersey,,0,0,0.0,0.0
2020-03-04,New Jersey,34.0,1,0,1.0,0.14285714285714285
2020-03-05,New Jersey,34.0,2,0,1.0,0.2857142857142857
2020-03-06,New Jersey,34.0,4,0,2.0,0.5714285714285714
2020-03-07,New Jersey,34.0,4,0,0.0,0.5714285714285714
2020-03-08,New Jersey,34.0,6,0,2.0,0.8571428571428571
2020-03-09,New Jersey,34.0,11,0,5.0,1.5714285714285714
2020-03-10,New Jersey,34.0,15,1,4.0,2.142857142857143
2020-03-11,New Jersey,34.0,23,1,8.0,3.142857142857143
2020-03-12,New Jersey,34.0,29,1,6.0,3.857142857142857
2020-03-13,New Jersey,34.0,50,1,21.0,6.571428571428571
2020-03-14,New Jersey,34.0,75,2,25.0,10.142857142857142
2020-03-15,New Jersey,34.0,98,2,23.0,13.142857142857142
2020-03-16,New Jersey,34.0,176,3,78.0,23.571428571428573
2020-03-17,New Jersey,34.0,268,3,92.0,36.142857142857146
2020-03-18,New Jersey,34.0,427,5,159.0,57.714285714285715
2020-03-19,New Jersey,34.0,735,9,308.0,100.85714285714286
2020-03-20,New Jersey,34.0,896,11,161.0,120.85714285714286
2020-03-21,New Jersey,34.0,1336,16,440.0,180.14285714285714
2020-03-22,New Jersey,34.0,1914,20,578.0,259.42857142857144
2020-03-23,New Jersey,34.0,2844,27,930.0,381.14285714285717
2020-03-24,New Jersey,34.0,3675,44,831.0,486.7142857142857
2020-03-25,New Jersey,34.0,4402,62,727.0,567.8571428571429
2020-03-26,New Jersey,34.0,6876,81,2474.0,877.2857142857143
2020-03-27,New Jersey,34.0,8825,108,1949.0,1132.7142857142858
2020-03-28,New Jersey,34.0,11124,140,2299.0,1398.2857142857142
2020-03-29,New Jersey,34.0,13386,161,2262.0,1638.857142857143
2020-03-30,New Jersey,34.0,16636,199,3250.0,1970.2857142857142
2020-03-31,New Jersey,34.0,18696,267,2060.0,2145.8571428571427
2020-04-01,New Jersey,34.0,22255,355,3559.0,2550.4285714285716
2020-04-02,New Jersey,34.0,25590,539,3335.0,2673.4285714285716
2020-04-03,New Jersey,34.0,29895,647,4305.0,3010.0
2020-04-04,New Jersey,34.0,34124,847,4229.0,3285.714285714286
2020-04-05,New Jersey,34.0,37505,917,3381.0,3445.5714285714284
2020-04-06,New Jersey,34.0,41090,1005,3585.0,3493.4285714285716
2020-04-07,New Jersey,34.0,44416,1232,3326.0,3674.285714285714
2020-04-08,New Jersey,34.0,47437,1504,3021.0,3597.4285714285716
2020-04-09,New Jersey,34.0,51027,1700,3590.0,3633.8571428571427
2020-04-10,New Jersey,34.0,54588,1932,3561.0,3527.5714285714284
2020-04-11,New Jersey,34.0,58151,2183,3563.0,3432.4285714285716
2020-04-12,New Jersey,34.0,61850,2350,3699.0,3477.8571428571427
2020-04-13,New Jersey,34.0,64584,2443,2734.0,3356.285714285714
2020-04-14,New Jersey,34.0,68824,2805,4240.0,3486.8571428571427
2020-04-15,New Jersey,34.0,71030,3156,2206.0,3370.4285714285716
2020-04-16,New Jersey,34.0,75317,3518,4287.0,3470.0
2020-04-17,New Jersey,34.0,78467,3840,3150.0,3411.285714285714
2020-04-18,New Jersey,34.0,81420,4070,2953.0,3324.1428571428573
2020-04-19,New Jersey,34.0,85301,4202,3881.0,3350.1428571428573
2020-04-20,New Jersey,34.0,88806,4377,3505.0,3460.285714285714
2020-04-21,New Jersey,34.0,92387,4753,3581.0,3366.1428571428573
2020-04-22,New Jersey,34.0,95865,5063,3478.0,3547.8571428571427
2020-04-23,New Jersey,34.0,99989,5368,4124.0,3524.5714285714284
2020-04-24,New Jersey,34.0,102196,5617,2207.0,3389.8571428571427
2020-04-25,New Jersey,34.0,105523,5863,3327.0,3443.285714285714
2020-04-26,New Jersey,34.0,109038,5938,3515.0,3391.0
2020-04-27,New Jersey,34.0,111188,6044,2150.0,3197.4285714285716
2020-04-28,New Jersey,34.0,113856,6442,2668.0,3067.0
2020-04-29,New Jersey,34.0,116264,6770,2408.0,2914.1428571428573
2020-04-30,New Jersey,34.0,118652,7228,2388.0,2666.1428571428573
2020-05-01,New Jersey,34.0,121190,7538,2538.0,2713.4285714285716
2020-05-02,New Jersey,34.0,123717,7742,2527.0,2599.1428571428573
2020-05-03,New Jersey,34.0,126744,7871,3027.0,2529.4285714285716
2020-05-04,New Jersey,34.0,128269,7910,1525.0,2440.1428571428573
2020-05-05,New Jersey,34.0,130593,8244,2324.0,2391.0
2020-05-06,New Jersey,34.0,131890,8549,1297.0,2232.285714285714
2020-05-07,New Jersey,34.0,133635,8801,1745.0,2140.4285714285716
2020-05-08,New Jersey,34.0,135454,8952,1819.0,2037.7142857142858
2020-05-09,New Jersey,34.0,137085,9116,1631.0,1909.7142857142858
2020-05-10,New Jersey,34.0,138532,9255,1447.0,1684.0
2020-05-11,New Jersey,34.0,139945,9310,1413.0,1668.0
2020-05-12,New Jersey,34.0,140743,9508,798.0,1450.0
2020-01-21,New Mexico,,0,0,0.0,
2020-01-22,New Mexico,,0,0,0.0,
2020-01-23,New Mexico,,0,0,0.0,
2020-01-24,New Mexico,,0,0,0.0,
2020-01-25,New Mexico,,0,0,0.0,
2020-01-26,New Mexico,,0,0,0.0,
2020-01-27,New Mexico,,0,0,0.0,0.0
2020-01-28,New Mexico,,0,0,0.0,0.0
2020-01-29,New Mexico,,0,0,0.0,0.0
2020-01-30,New Mexico,,0,0,0.0,0.0
2020-01-31,New Mexico,,0,0,0.0,0.0
2020-02-01,New Mexico,,0,0,0.0,0.0
2020-02-02,New Mexico,,0,0,0.0,0.0
2020-02-03,New Mexico,,0,0,0.0,0.0
2020-02-04,New Mexico,,0,0,0.0,0.0
2020-02-05,New Mexico,,0,0,0.0,0.0
2020-02-06,New Mexico,,0,0,0.0,0.0
2020-02-07,New Mexico,,0,0,0.0,0.0
2020-02-08,New Mexico,,0,0,0.0,0.0
2020-02-09,New Mexico,,0,0,0.0,0.0
2020-02-10,New Mexico,,0,0,0.0,0.0
2020-02-11,New Mexico,,0,0,0.0,0.0
2020-02-12,New Mexico,,0,0,0.0,0.0
2020-02-13,New Mexico,,0,0,0.0,0.0
2020-02-14,New Mexico,,0,0,0.0,0.0
2020-02-15,New Mexico,,0,0,0.0,0.0
2020-02-16,New Mexico,,0,0,0.0,0.0
2020-02-17,New Mexico,,0,0,0.0,0.0
2020-02-18,New Mexico,,0,0,0.0,0.0
2020-02-19,New Mexico,,0,0,0.0,0.0
2020-02-20,New Mexico,,0,0,0.0,0.0
2020-02-21,New Mexico,,0,0,0.0,0.0
2020-02-22,New Mexico,,0,0,0.0,0.0
2020-02-23,New Mexico,,0,0,0.0,0.0
2020-02-24,New Mexico,,0,0,0.0,0.0
2020-02-25,New Mexico,,0,0,0.0,0.0
2020-02-26,New Mexico,,0,0,0.0,0.0
2020-02-27,New Mexico,,0,0,0.0,0.0
2020-02-28,New Mexico,,0,0,0.0,0.0
2020-02-29,New Mexico,,0,0,0.0,0.0
2020-03-01,New Mexico,,0,0,0.0,0.0
2020-03-02,New Mexico,,0,0,0.0,0.0
2020-03-03,New Mexico,,0,0,0.0,0.0
2020-03-04,New Mexico,,0,0,0.0,0.0
2020-03-05,New Mexico,,0,0,0.0,0.0
2020-03-06,New Mexico,,0,0,0.0,0.0
2020-03-07,New Mexico,,0,0,0.0,0.0
2020-03-08,New Mexico,,0,0,0.0,0.0
2020-03-09,New Mexico,,0,0,0.0,0.0
2020-03-10,New Mexico,,0,0,0.0,0.0
2020-03-11,New Mexico,35.0,4,0,4.0,0.5714285714285714
2020-03-12,New Mexico,35.0,6,0,2.0,0.8571428571428571
2020-03-13,New Mexico,35.0,10,0,4.0,1.4285714285714286
2020-03-14,New Mexico,35.0,13,0,3.0,1.8571428571428572
2020-03-15,New Mexico,35.0,17,0,4.0,2.4285714285714284
2020-03-16,New Mexico,35.0,21,0,4.0,3.0
2020-03-17,New Mexico,35.0,23,0,2.0,3.2857142857142856
2020-03-18,New Mexico,35.0,28,0,5.0,3.4285714285714284
2020-03-19,New Mexico,35.0,35,0,7.0,4.142857142857143
2020-03-20,New Mexico,35.0,43,0,8.0,4.714285714285714
2020-03-21,New Mexico,35.0,57,0,14.0,6.285714285714286
2020-03-22,New Mexico,35.0,65,0,8.0,6.857142857142857
2020-03-23,New Mexico,35.0,83,0,18.0,8.857142857142858
2020-03-24,New Mexico,35.0,100,0,17.0,11.0
2020-03-25,New Mexico,35.0,112,1,12.0,12.0
2020-03-26,New Mexico,35.0,136,1,24.0,14.428571428571429
2020-03-27,New Mexico,35.0,191,1,55.0,21.142857142857142
2020-03-28,New Mexico,35.0,208,2,17.0,21.571428571428573
2020-03-29,New Mexico,35.0,237,2,29.0,24.571428571428573
2020-03-30,New Mexico,35.0,281,4,44.0,28.285714285714285
2020-03-31,New Mexico,35.0,315,5,34.0,30.714285714285715
2020-04-01,New Mexico,35.0,363,6,48.0,35.857142857142854
2020-04-02,New Mexico,35.0,403,7,40.0,38.142857142857146
2020-04-03,New Mexico,35.0,495,10,92.0,43.42857142857143
2020-04-04,New Mexico,35.0,543,11,48.0,47.857142857142854
2020-04-05,New Mexico,35.0,624,12,81.0,55.285714285714285
2020-04-06,New Mexico,35.0,686,12,62.0,57.857142857142854
2020-04-07,New Mexico,35.0,794,13,108.0,68.42857142857143
2020-04-08,New Mexico,35.0,865,16,71.0,71.71428571428571
2020-04-09,New Mexico,35.0,989,17,124.0,83.71428571428571
2020-04-10,New Mexico,35.0,1090,19,101.0,85.0
2020-04-11,New Mexico,35.0,1174,20,84.0,90.14285714285714
2020-04-12,New Mexico,35.0,1245,26,71.0,88.71428571428571
2020-04-13,New Mexico,35.0,1345,31,100.0,94.14285714285714
2020-04-14,New Mexico,35.0,1407,36,62.0,87.57142857142857
2020-04-15,New Mexico,35.0,1484,36,77.0,88.42857142857143
2020-04-16,New Mexico,35.0,1597,44,113.0,86.85714285714286
2020-04-17,New Mexico,35.0,1711,51,114.0,88.71428571428571
2020-04-18,New Mexico,35.0,1798,53,87.0,89.14285714285714
2020-04-19,New Mexico,35.0,1845,55,47.0,85.71428571428571
2020-04-20,New Mexico,35.0,1971,58,126.0,89.42857142857143
2020-04-21,New Mexico,35.0,2072,65,101.0,95.0
2020-04-22,New Mexico,35.0,2210,71,138.0,103.71428571428571
2020-04-23,New Mexico,35.0,2379,78,169.0,111.71428571428571
2020-04-24,New Mexico,35.0,2524,84,145.0,116.14285714285714
2020-04-25,New Mexico,35.0,2662,93,138.0,123.42857142857143
2020-04-26,New Mexico,35.0,2728,99,66.0,126.14285714285714
2020-04-27,New Mexico,35.0,2825,104,97.0,122.0
2020-04-28,New Mexico,35.0,2975,110,150.0,129.0
2020-04-29,New Mexico,35.0,3213,112,238.0,143.28571428571428
2020-04-30,New Mexico,35.0,3411,123,198.0,147.42857142857142
2020-05-01,New Mexico,35.0,3513,131,102.0,141.28571428571428
2020-05-02,New Mexico,35.0,3732,139,219.0,152.85714285714286
2020-05-03,New Mexico,35.0,3850,151,118.0,160.28571428571428
2020-05-04,New Mexico,35.0,4030,156,180.0,172.14285714285714
2020-05-05,New Mexico,35.0,4137,162,107.0,166.0
2020-05-06,New Mexico,35.0,4290,169,153.0,153.85714285714286
2020-05-07,New Mexico,35.0,4492,172,202.0,154.42857142857142
2020-05-08,New Mexico,35.0,4673,181,181.0,165.71428571428572
2020-05-09,New Mexico,35.0,4778,191,105.0,149.42857142857142
2020-05-10,New Mexico,35.0,4863,200,85.0,144.71428571428572
2020-05-11,New Mexico,35.0,5069,208,206.0,148.42857142857142
2020-05-12,New Mexico,35.0,5212,219,143.0,153.57142857142858
2020-01-21,New York,,0,0,0.0,
2020-01-22,New York,,0,0,0.0,
2020-01-23,New York,,0,0,0.0,
2020-01-24,New York,,0,0,0.0,
2020-01-25,New York,,0,0,0.0,
2020-01-26,New York,,0,0,0.0,
2020-01-27,New York,,0,0,0.0,0.0
2020-01-28,New York,,0,0,0.0,0.0
2020-01-29,New York,,0,0,0.0,0.0
2020-01-30,New York,,0,0,0.0,0.0
2020-01-31,New York,,0,0,0.0,0.0
2020-02-01,New York,,0,0,0.0,0.0
2020-02-02,New York,,0,0,0.0,0.0
2020-02-03,New York,,0,0,0.0,0.0
2020-02-04,New York,,0,0,0.0,0.0
2020-02-05,New York,,0,0,0.0,0.0
2020-02-06,New York,,0,0,0.0,0.0
2020-02-07,New York,,0,0,0.0,0.0
2020-02-08,New York,,0,0,0.0,0.0
2020-02-09,New York,,0,0,0.0,0.0
2020-02-10,New York,,0,0,0.0,0.0
2020-02-11,New York,,0,0,0.0,0.0
2020-02-12,New York,,0,0,0.0,0.0
2020-02-13,New York,,0,0,0.0,0.0
2020-02-14,New York,,0,0,0.0,0.0
2020-02-15,New York,,0,0,0.0,0.0
2020-02-16,New York,,0,0,0.0,0.0
2020-02-17,New York,,0,0,0.0,0.0
2020-02-18,New York,,0,0,0.0,0.0
2020-02-19,New York,,0,0,0.0,0.0
2020-02-20,New York,,0,0,0.0,0.0
2020-02-21,New York,,0,0,0.0,0.0
2020-02-22,New York,,0,0,0.0,0.0
2020-02-23,New York,,0,0,0.0,0.0
2020-02-24,New York,,0,0,0.0,0.0
2020-02-25,New York,,0,0,0.0,0.0
2020-02-26,New York,,0,0,0.0,0.0
2020-02-27,New York,,0,0,0.0,0.0
2020-02-28,New York,,0,0,0.0,0.0
2020-02-29,New York,,0,0,0.0,0.0
2020-03-01,New York,36.0,1,0,1.0,0.14285714285714285
2020-03-02,New York,36.0,1,0,0.0,0.14285714285714285
2020-03-03,New York,36.0,2,0,1.0,0.2857142857142857
2020-03-04,New York,36.0,11,0,9.0,1.5714285714285714
2020-03-05,New York,36.0,22,0,11.0,3.142857142857143
2020-03-06,New York,36.0,44,0,22.0,6.285714285714286
2020-03-07,New York,36.0,89,0,45.0,12.714285714285714
2020-03-08,New York,36.0,106,0,17.0,15.0
2020-03-09,New York,36.0,142,0,36.0,20.142857142857142
2020-03-10,New York,36.0,173,0,31.0,24.428571428571427
2020-03-11,New York,36.0,217,0,44.0,29.428571428571427
2020-03-12,New York,36.0,326,0,109.0,43.42857142857143
2020-03-13,New York,36.0,421,0,95.0,53.857142857142854
2020-03-14,New York,36.0,610,2,189.0,74.42857142857143
2020-03-15,New York,36.0,732,6,122.0,89.42857142857143
2020-03-16,New York,36.0,950,10,218.0,115.42857142857143
2020-03-17,New York,36.0,1375,18,425.0,171.71428571428572
2020-03-18,New York,36.0,2387,32,1012.0,310.0
2020-03-19,New York,36.0,4161,39,1774.0,547.8571428571429
2020-03-20,New York,36.0,7113,68,2952.0,956.0
2020-03-21,New York,36.0,10371,95,3258.0,1394.4285714285713
2020-03-22,New York,36.0,15188,142,4817.0,2065.1428571428573
2020-03-23,New York,36.0,20899,183,5711.0,2849.8571428571427
2020-03-24,New York,36.0,25703,256,4804.0,3475.4285714285716
2020-03-25,New York,36.0,33116,375,7413.0,4389.857142857143
2020-03-26,New York,36.0,39057,502,5941.0,4985.142857142857
2020-03-27,New York,36.0,44745,645,5688.0,5376.0
2020-03-28,New York,36.0,53516,935,8771.0,6163.571428571428
2020-03-29,New York,36.0,59783,1180,6267.0,6370.714285714285
2020-03-30,New York,36.0,67462,1512,7679.0,6651.857142857143
2020-03-31,New York,36.0,76211,1929,8749.0,7215.428571428572
2020-04-01,New York,36.0,84363,2415,8152.0,7321.0
2020-04-02,New York,36.0,92971,2963,8608.0,7702.0
2020-04-03,New York,36.0,103651,3716,10680.0,8415.142857142857
2020-04-04,New York,36.0,115963,4535,12312.0,8921.0
2020-04-05,New York,36.0,124085,5335,8122.0,9186.0
2020-04-06,New York,36.0,132061,6130,7976.0,9228.42857142857
2020-04-07,New York,36.0,141703,7185,9642.0,9356.0
2020-04-08,New York,36.0,151271,8138,9568.0,9558.285714285714
2020-04-09,New York,36.0,162036,9166,10765.0,9866.42857142857
2020-04-10,New York,36.0,172830,10162,10794.0,9882.714285714286
2020-04-11,New York,36.0,182990,11159,10160.0,9575.285714285714
2020-04-12,New York,36.0,191425,12116,8435.0,9620.0
2020-04-13,New York,36.0,197973,12998,6548.0,9416.0
2020-04-14,New York,36.0,205375,14001,7402.0,9096.0
2020-04-15,New York,36.0,217130,14937,11755.0,9408.42857142857
2020-04-16,New York,36.0,225761,15669,8631.0,9103.57142857143
2020-04-17,New York,36.0,233293,16473,7532.0,8637.57142857143
2020-04-18,New York,36.0,240542,17141,7249.0,8221.714285714286
2020-04-19,New York,36.0,246741,17793,6199.0,7902.285714285715
2020-04-20,New York,36.0,251608,18412,4867.0,7662.142857142857
2020-04-21,New York,36.0,255932,19040,4324.0,7222.428571428572
2020-04-22,New York,36.0,261591,19647,5659.0,6351.571428571428
2020-04-23,New York,36.0,267932,20212,6341.0,6024.428571428572
2020-04-24,New York,36.0,276218,20759,8286.0,6132.142857142857
2020-04-25,New York,36.0,286901,21326,10683.0,6622.714285714285
2020-04-26,New York,36.0,292914,21804,6013.0,6596.142857142857
2020-04-27,New York,36.0,296991,22267,4077.0,6483.285714285715
2020-04-28,New York,36.0,300276,22777,3285.0,6334.857142857143
2020-04-29,New York,36.0,304994,23287,4718.0,6200.428571428572
2020-04-30,New York,36.0,309696,23616,4702.0,5966.285714285715
2020-05-01,New York,36.0,313575,23841,3879.0,5336.714285714285
2020-05-02,New York,36.0,318134,24035,4559.0,4461.857142857143
2020-05-03,New York,36.0,321833,24576,3699.0,4131.285714285715
2020-05-04,New York,36.0,324357,24788,2524.0,3909.4285714285716
2020-05-05,New York,36.0,326659,25028,2302.0,3769.0
2020-05-06,New York,36.0,329405,25956,2746.0,3487.285714285714
2020-05-07,New York,36.0,332931,26206,3526.0,3319.285714285714
2020-05-08,New York,36.0,335804,26358,2873.0,3175.5714285714284
2020-05-09,New York,36.0,338519,26584,2715.0,2912.1428571428573
2020-05-10,New York,36.0,340657,26798,2138.0,2689.1428571428573
2020-05-11,New York,36.0,342267,27003,1610.0,2558.5714285714284
2020-05-12,New York,36.0,343705,27284,1438.0,2435.1428571428573
2020-01-21,North Carolina,,0,0,0.0,
2020-01-22,North Carolina,,0,0,0.0,
2020-01-23,North Carolina,,0,0,0.0,
2020-01-24,North Carolina,,0,0,0.0,
2020-01-25,North Carolina,,0,0,0.0,
2020-01-26,North Carolina,,0,0,0.0,
2020-01-27,North Carolina,,0,0,0.0,0.0
2020-01-28,North Carolina,,0,0,0.0,0.0
2020-01-29,North Carolina,,0,0,0.0,0.0
2020-01-30,North Carolina,,0,0,0.0,0.0
2020-01-31,North Carolina,,0,0,0.0,0.0
2020-02-01,North Carolina,,0,0,0.0,0.0
2020-02-02,North Carolina,,0,0,0.0,0.0
2020-02-03,North Carolina,,0,0,0.0,0.0
2020-02-04,North Carolina,,0,0,0.0,0.0
2020-02-05,North Carolina,,0,0,0.0,0.0
2020-02-06,North Carolina,,0,0,0.0,0.0
2020-02-07,North Carolina,,0,0,0.0,0.0
2020-02-08,North Carolina,,0,0,0.0,0.0
2020-02-09,North Carolina,,0,0,0.0,0.0
2020-02-10,North Carolina,,0,0,0.0,0.0
2020-02-11,North Carolina,,0,0,0.0,0.0
2020-02-12,North Carolina,,0,0,0.0,0.0
2020-02-13,North Carolina,,0,0,0.0,0.0
2020-02-14,North Carolina,,0,0,0.0,0.0
2020-02-15,North Carolina,,0,0,0.0,0.0
2020-02-16,North Carolina,,0,0,0.0,0.0
2020-02-17,North Carolina,,0,0,0.0,0.0
2020-02-18,North Carolina,,0,0,0.0,0.0
2020-02-19,North Carolina,,0,0,0.0,0.0
2020-02-20,North Carolina,,0,0,0.0,0.0
2020-02-21,North Carolina,,0,0,0.0,0.0
2020-02-22,North Carolina,,0,0,0.0,0.0
2020-02-23,North Carolina,,0,0,0.0,0.0
2020-02-24,North Carolina,,0,0,0.0,0.0
2020-02-25,North Carolina,,0,0,0.0,0.0
2020-02-26,North Carolina,,0,0,0.0,0.0
2020-02-27,North Carolina,,0,0,0.0,0.0
2020-02-28,North Carolina,,0,0,0.0,0.0
2020-02-29,North Carolina,,0,0,0.0,0.0
2020-03-01,North Carolina,,0,0,0.0,0.0
2020-03-02,North Carolina,,0,0,0.0,0.0
2020-03-03,North Carolina,37.0,1,0,1.0,0.14285714285714285
2020-03-04,North Carolina,37.0,1,0,0.0,0.14285714285714285
2020-03-05,North Carolina,37.0,1,0,0.0,0.14285714285714285
2020-03-06,North Carolina,37.0,2,0,1.0,0.2857142857142857
2020-03-07,North Carolina,37.0,2,0,0.0,0.2857142857142857
2020-03-08,North Carolina,37.0,2,0,0.0,0.2857142857142857
2020-03-09,North Carolina,37.0,7,0,5.0,1.0
2020-03-10,North Carolina,37.0,7,0,0.0,0.8571428571428571
2020-03-11,North Carolina,37.0,8,0,1.0,1.0
2020-03-12,North Carolina,37.0,16,0,8.0,2.142857142857143
2020-03-13,North Carolina,37.0,18,0,2.0,2.2857142857142856
2020-03-14,North Carolina,37.0,25,0,7.0,3.2857142857142856
2020-03-15,North Carolina,37.0,32,0,7.0,4.285714285714286
2020-03-16,North Carolina,37.0,34,0,2.0,3.857142857142857
2020-03-17,North Carolina,37.0,42,0,8.0,5.0
2020-03-18,North Carolina,37.0,66,0,24.0,8.285714285714286
2020-03-19,North Carolina,37.0,104,0,38.0,12.571428571428571
2020-03-20,North Carolina,37.0,144,0,40.0,18.0
2020-03-21,North Carolina,37.0,184,0,40.0,22.714285714285715
2020-03-22,North Carolina,37.0,269,0,85.0,33.857142857142854
2020-03-23,North Carolina,37.0,302,0,33.0,38.285714285714285
2020-03-24,North Carolina,37.0,397,0,95.0,50.714285714285715
2020-03-25,North Carolina,37.0,561,1,164.0,70.71428571428571
2020-03-26,North Carolina,37.0,637,2,76.0,76.14285714285714
2020-03-27,North Carolina,37.0,782,3,145.0,91.14285714285714
2020-03-28,North Carolina,37.0,971,4,189.0,112.42857142857143
2020-03-29,North Carolina,37.0,1164,6,193.0,127.85714285714286
2020-03-30,North Carolina,37.0,1302,6,138.0,142.85714285714286
2020-03-31,North Carolina,37.0,1526,10,224.0,161.28571428571428
2020-04-01,North Carolina,37.0,1580,11,54.0,145.57142857142858
2020-04-02,North Carolina,37.0,1857,17,277.0,174.28571428571428
2020-04-03,North Carolina,37.0,2093,19,236.0,187.28571428571428
2020-04-04,North Carolina,37.0,2402,30,309.0,204.42857142857142
2020-04-05,North Carolina,37.0,2585,37,183.0,203.0
2020-04-06,North Carolina,37.0,2870,40,285.0,224.0
2020-04-07,North Carolina,37.0,3220,50,350.0,242.0
2020-04-08,North Carolina,37.0,3423,61,203.0,263.2857142857143
2020-04-09,North Carolina,37.0,3651,74,228.0,256.2857142857143
2020-04-10,North Carolina,37.0,3906,78,255.0,259.0
2020-04-11,North Carolina,37.0,4310,86,404.0,272.57142857142856
2020-04-12,North Carolina,37.0,4520,86,210.0,276.42857142857144
2020-04-13,North Carolina,37.0,4788,91,268.0,274.0
2020-04-14,North Carolina,37.0,4992,116,204.0,253.14285714285714
2020-04-15,North Carolina,37.0,5123,128,131.0,242.85714285714286
2020-04-16,North Carolina,37.0,5463,140,340.0,258.85714285714283
2020-04-17,North Carolina,37.0,5859,159,396.0,279.0
2020-04-18,North Carolina,37.0,6140,175,281.0,261.42857142857144
2020-04-19,North Carolina,37.0,6493,183,353.0,281.85714285714283
2020-04-20,North Carolina,37.0,6764,187,271.0,282.2857142857143
2020-04-21,North Carolina,37.0,6951,217,187.0,279.85714285714283
2020-04-22,North Carolina,37.0,7220,242,269.0,299.57142857142856
2020-04-23,North Carolina,37.0,7608,253,388.0,306.42857142857144
2020-04-24,North Carolina,37.0,8052,270,444.0,313.2857142857143
2020-04-25,North Carolina,37.0,8542,300,490.0,343.14285714285717
2020-04-26,North Carolina,37.0,8830,309,288.0,333.85714285714283
2020-04-27,North Carolina,37.0,9035,331,205.0,324.42857142857144
2020-04-28,North Carolina,37.0,9568,353,533.0,373.85714285714283
2020-04-29,North Carolina,37.0,9947,366,379.0,389.57142857142856
2020-04-30,North Carolina,37.0,10507,385,560.0,414.14285714285717
2020-05-01,North Carolina,37.0,10922,405,415.0,410.0
2020-05-02,North Carolina,37.0,11514,428,592.0,424.57142857142856
2020-05-03,North Carolina,37.0,11668,436,154.0,405.42857142857144
2020-05-04,North Carolina,37.0,11871,454,203.0,405.14285714285717
2020-05-05,North Carolina,37.0,12283,477,412.0,387.85714285714283
2020-05-06,North Carolina,37.0,12783,497,500.0,405.14285714285717
2020-05-07,North Carolina,37.0,13431,521,648.0,417.7142857142857
2020-05-08,North Carolina,37.0,13879,537,448.0,422.42857142857144
2020-05-09,North Carolina,37.0,14387,554,508.0,410.42857142857144
2020-05-10,North Carolina,37.0,14783,561,396.0,445.0
2020-05-11,North Carolina,37.0,15069,571,286.0,456.85714285714283
2020-05-12,North Carolina,37.0,15402,597,333.0,445.57142857142856
2020-01-21,North Dakota,,0,0,0.0,
2020-01-22,North Dakota,,0,0,0.0,
2020-01-23,North Dakota,,0,0,0.0,
2020-01-24,North Dakota,,0,0,0.0,
2020-01-25,North Dakota,,0,0,0.0,
2020-01-26,North Dakota,,0,0,0.0,
2020-01-27,North Dakota,,0,0,0.0,0.0
2020-01-28,North Dakota,,0,0,0.0,0.0
2020-01-29,North Dakota,,0,0,0.0,0.0
2020-01-30,North Dakota,,0,0,0.0,0.0
2020-01-31,North Dakota,,0,0,0.0,0.0
2020-02-01,North Dakota,,0,0,0.0,0.0
2020-02-02,North Dakota,,0,0,0.0,0.0
2020-02-03,North Dakota,,0,0,0.0,0.0
2020-02-04,North Dakota,,0,0,0.0,0.0
2020-02-05,North Dakota,,0,0,0.0,0.0
2020-02-06,North Dakota,,0,0,0.0,0.0
2020-02-07,North Dakota,,0,0,0.0,0.0
2020-02-08,North Dakota,,0,0,0.0,0.0
2020-02-09,North Dakota,,0,0,0.0,0.0
2020-02-10,North Dakota,,0,0,0.0,0.0
2020-02-11,North Dakota,,0,0,0.0,0.0
2020-02-12,North Dakota,,0,0,0.0,0.0
